Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
27/04/1996,Wimbledon,Coventry,0,2,A
17/04/1996,AstonVilla,WestHamUnited,1,1,D
17/04/1996,Blackburn,Wimbledon,3,2,H
17/04/1996,ManchesterUnited,Leeds,1,0,H
17/04/1996,Newcastle,Southampton,1,0,H
17/04/1996,Nott'mForest,Coventry,0,0,D
17/04/1996,SheffieldWeds,Chelsea,0,0,D
16/04/1996,Everton,Liverpool,1,1,D
15/04/1996,Arsenal,Tottenham,0,0,D
14/04/1996,Newcastle,AstonVilla,1,0,H
13/04/1996,Chelsea,Leeds,4,1,H
13/04/1996,Coventry,QPR,1,0,H
13/04/1996,ManCity,SheffieldWeds,1,0,H
13/04/1996,Middlesbrough,Wimbledon,1,2,A
13/04/1996,Nott'mForest,Blackburn,1,5,A
13/04/1996,Southampton,ManchesterUnited,3,1,H
13/04/1996,WestHamUnited,Bolton,1,0,H
08/04/1996,AstonVilla,Southampton,3,0,H
08/04/1996,Blackburn,Newcastle,2,1,H
08/04/1996,Bolton,Chelsea,2,1,H
08/04/1996,Leeds,Nott'mForest,1,3,A
08/04/1996,Liverpool,WestHamUnited,2,0,H
08/04/1996,ManchesterUnited,Coventry,1,0,H
08/04/1996,QPR,Everton,3,1,H
08/04/1996,SheffieldWeds,Arsenal,1,0,H
08/04/1996,Tottenham,Middlesbrough,1,1,D
08/04/1996,Wimbledon,ManCity,3,0,H
06/04/1996,Arsenal,Leeds,2,1,H
06/04/1996,Chelsea,AstonVilla,1,2,A
06/04/1996,Coventry,Liverpool,1,0,H
06/04/1996,Everton,Bolton,3,0,H
06/04/1996,ManCity,ManchesterUnited,2,3,A
06/04/1996,Newcastle,QPR,2,1,H
06/04/1996,Nott'mForest,Tottenham,2,1,H
06/04/1996,Southampton,Blackburn,1,0,H
06/04/1996,WestHamUnited,Wimbledon,1,1,D
05/04/1996,Middlesbrough,SheffieldWeds,3,1,H
03/04/1996,Leeds,Southampton,1,0,H
03/04/1996,Liverpool,Newcastle,4,3,H
30/03/1996,Blackburn,Everton,0,3,A
30/03/1996,Bolton,ManCity,1,1,D
30/03/1996,Leeds,Middlesbrough,0,1,A
30/03/1996,QPR,Southampton,3,0,H
30/03/1996,Tottenham,Coventry,3,1,H
30/03/1996,Wimbledon,Nott'mForest,1,0,H
25/03/1996,Southampton,Coventry,1,0,H
24/03/1996,ManchesterUnited,Tottenham,1,0,H
23/03/1996,Arsenal,Newcastle,2,0,H
23/03/1996,Bolton,SheffieldWeds,2,1,H
23/03/1996,Chelsea,QPR,1,1,D
23/03/1996,Everton,Wimbledon,2,4,A
23/03/1996,Nott'mForest,Liverpool,1,0,H
23/03/1996,WestHamUnited,ManCity,4,2,H
20/03/1996,Bolton,Tottenham,2,3,A
20/03/1996,ManchesterUnited,Arsenal,1,0,H
20/03/1996,Southampton,SheffieldWeds,0,1,A
19/03/1996,AstonVilla,Middlesbrough,0,0,D
18/03/1996,Newcastle,WestHamUnited,3,0,H
17/03/1996,Leeds,Everton,2,2,D
16/03/1996,Coventry,Bolton,0,2,A
16/03/1996,Liverpool,Chelsea,2,0,H
16/03/1996,ManCity,Southampton,2,1,H
16/03/1996,Middlesbrough,Nott'mForest,1,1,D
16/03/1996,QPR,ManchesterUnited,1,1,D
16/03/1996,SheffieldWeds,AstonVilla,2,0,H
16/03/1996,Tottenham,Blackburn,2,3,A
16/03/1996,Wimbledon,Arsenal,0,3,A
13/03/1996,Blackburn,Leeds,1,0,H
13/03/1996,Liverpool,Wimbledon,2,2,D
12/03/1996,Chelsea,ManCity,1,1,D
09/03/1996,AstonVilla,QPR,4,2,H
09/03/1996,Everton,Coventry,2,2,D
09/03/1996,WestHamUnited,Middlesbrough,2,0,H
06/03/1996,AstonVilla,SheffieldWeds,3,2,H
06/03/1996,QPR,Leeds,1,2,A
05/03/1996,Arsenal,ManCity,3,1,H
04/03/1996,Newcastle,ManchesterUnited,0,1,A
03/03/1996,Liverpool,AstonVilla,3,0,H
02/03/1996,Coventry,WestHamUnited,2,2,D
02/03/1996,Leeds,Bolton,0,1,A
02/03/1996,ManCity,Blackburn,1,1,D
02/03/1996,Middlesbrough,Everton,0,2,A
02/03/1996,QPR,Arsenal,1,1,D
02/03/1996,SheffieldWeds,Nott'mForest,1,3,A
02/03/1996,Tottenham,Southampton,1,0,H
02/03/1996,Wimbledon,Chelsea,1,1,D
28/02/1996,AstonVilla,Blackburn,2,0,H
25/02/1996,Bolton,ManchesterUnited,0,6,A
24/02/1996,Blackburn,Liverpool,2,3,A
24/02/1996,Coventry,Middlesbrough,0,0,D
24/02/1996,Everton,Nott'mForest,3,0,H
24/02/1996,ManCity,Newcastle,3,3,D
24/02/1996,Southampton,Chelsea,2,3,A
24/02/1996,Tottenham,SheffieldWeds,1,0,H
24/02/1996,WestHamUnited,Arsenal,0,1,A
24/02/1996,Wimbledon,AstonVilla,3,3,D
21/02/1996,ManchesterUnited,Everton,2,0,H
21/02/1996,WestHamUnited,Newcastle,2,0,H
17/02/1996,Chelsea,WestHamUnited,1,2,A
17/02/1996,Middlesbrough,Bolton,1,4,A
17/02/1996,SheffieldWeds,QPR,1,3,A
12/02/1996,Tottenham,WestHamUnited,0,1,A
11/02/1996,QPR,Liverpool,1,2,A
10/02/1996,Bolton,AstonVilla,0,2,A
10/02/1996,Coventry,Chelsea,1,0,H
10/02/1996,Everton,ManCity,2,0,H
10/02/1996,ManchesterUnited,Blackburn,1,0,H
10/02/1996,Middlesbrough,Newcastle,1,2,A
10/02/1996,Nott'mForest,Arsenal,0,1,A
10/02/1996,SheffieldWeds,Wimbledon,2,1,H
04/02/1996,Chelsea,Middlesbrough,5,0,H
03/02/1996,Arsenal,Coventry,1,1,D
03/02/1996,AstonVilla,Leeds,3,0,H
03/02/1996,Blackburn,Bolton,3,1,H
03/02/1996,Liverpool,Tottenham,0,0,D
03/02/1996,ManCity,QPR,2,0,H
03/02/1996,Newcastle,SheffieldWeds,2,0,H
03/02/1996,Southampton,Everton,2,2,D
03/02/1996,WestHamUnited,Nott'mForest,1,0,H
03/02/1996,Wimbledon,ManchesterUnited,2,4,A
31/01/1996,AstonVilla,Liverpool,0,2,A
31/01/1996,Nott'mForest,Leeds,2,1,H
31/01/1996,Southampton,ManCity,1,1,D
31/01/1996,WestHamUnited,Coventry,3,2,H
23/01/1996,WestHamUnited,ManchesterUnited,0,1,A
21/01/1996,AstonVilla,Tottenham,2,1,H
20/01/1996,Arsenal,Everton,1,2,A
20/01/1996,Blackburn,SheffieldWeds,3,0,H
20/01/1996,Chelsea,Nott'mForest,1,0,H
20/01/1996,Liverpool,Leeds,5,0,H
20/01/1996,ManCity,Coventry,1,1,D
20/01/1996,Newcastle,Bolton,2,1,H
20/01/1996,Southampton,Middlesbrough,2,1,H
20/01/1996,Wimbledon,QPR,2,1,H
14/01/1996,Coventry,Newcastle,0,1,A
13/01/1996,Bolton,Wimbledon,1,0,H
13/01/1996,Everton,Chelsea,1,1,D
13/01/1996,Leeds,WestHamUnited,2,0,H
13/01/1996,ManchesterUnited,AstonVilla,0,0,D
13/01/1996,Middlesbrough,Arsenal,2,3,A
13/01/1996,Nott'mForest,Southampton,1,0,H
13/01/1996,QPR,Blackburn,0,1,A
13/01/1996,SheffieldWeds,Liverpool,1,1,D
13/01/1996,Tottenham,ManCity,1,0,H
02/01/1996,Newcastle,Arsenal,2,0,H
02/01/1996,QPR,Chelsea,1,2,A
01/01/1996,Coventry,Southampton,1,1,D
01/01/1996,Leeds,Blackburn,0,0,D
01/01/1996,Liverpool,Nott'mForest,4,2,H
01/01/1996,ManCity,WestHamUnited,2,1,H
01/01/1996,Middlesbrough,AstonVilla,0,2,A
01/01/1996,SheffieldWeds,Bolton,4,2,H
01/01/1996,Tottenham,ManchesterUnited,4,1,H
01/01/1996,Wimbledon,Everton,2,3,A
30/12/1995,Arsenal,Wimbledon,1,3,A
30/12/1995,Blackburn,Tottenham,2,1,H
30/12/1995,Bolton,Coventry,1,2,A
30/12/1995,Chelsea,Liverpool,2,2,D
30/12/1995,Everton,Leeds,2,0,H
30/12/1995,ManchesterUnited,QPR,2,1,H
30/12/1995,Nott'mForest,Middlesbrough,1,0,H
27/12/1995,Bolton,Leeds,0,2,A
27/12/1995,ManchesterUnited,Newcastle,2,0,H
26/12/1995,Arsenal,QPR,3,0,H
26/12/1995,Blackburn,ManCity,2,0,H
26/12/1995,Chelsea,Wimbledon,1,2,A
26/12/1995,Everton,Middlesbrough,4,0,H
26/12/1995,Nott'mForest,SheffieldWeds,1,0,H
26/12/1995,Southampton,Tottenham,0,0,D
24/12/1995,Leeds,ManchesterUnited,3,1,H
23/12/1995,Coventry,Everton,2,1,H
23/12/1995,Liverpool,Arsenal,3,1,H
23/12/1995,ManCity,Chelsea,0,1,A
23/12/1995,Middlesbrough,WestHamUnited,4,2,H
23/12/1995,Newcastle,Nott'mForest,3,1,H
23/12/1995,QPR,AstonVilla,1,0,H
23/12/1995,SheffieldWeds,Southampton,2,2,D
23/12/1995,Tottenham,Bolton,2,2,D
23/12/1995,Wimbledon,Blackburn,1,1,D
18/12/1995,ManCity,Nott'mForest,1,1,D
17/12/1995,Liverpool,ManchesterUnited,2,0,H
16/12/1995,Arsenal,Chelsea,1,1,D
16/12/1995,AstonVilla,Coventry,4,1,H
16/12/1995,Blackburn,Middlesbrough,1,0,H
16/12/1995,Newcastle,Everton,1,0,H
16/12/1995,QPR,Bolton,2,1,H
16/12/1995,SheffieldWeds,Leeds,6,2,H
16/12/1995,WestHamUnited,Southampton,2,1,H
16/12/1995,Wimbledon,Tottenham,0,1,A
11/12/1995,Everton,WestHamUnited,3,0,H
10/12/1995,Nott'mForest,AstonVilla,1,1,D
09/12/1995,Bolton,Liverpool,0,1,A
09/12/1995,Chelsea,Newcastle,1,0,H
09/12/1995,Coventry,Blackburn,5,0,H
09/12/1995,Leeds,Wimbledon,1,1,D
09/12/1995,ManchesterUnited,SheffieldWeds,2,2,D
09/12/1995,Middlesbrough,ManCity,4,1,H
09/12/1995,Southampton,Arsenal,0,0,D
09/12/1995,Tottenham,QPR,1,0,H
04/12/1995,SheffieldWeds,Coventry,4,3,H
03/12/1995,Wimbledon,Newcastle,3,3,D
02/12/1995,AstonVilla,Arsenal,1,1,D
02/12/1995,Blackburn,WestHamUnited,4,2,H
02/12/1995,Bolton,Nott'mForest,1,1,D
02/12/1995,Leeds,ManCity,0,1,A
02/12/1995,Liverpool,Southampton,1,1,D
02/12/1995,ManchesterUnited,Chelsea,1,1,D
02/12/1995,QPR,Middlesbrough,1,1,D
02/12/1995,Tottenham,Everton,0,0,D
27/11/1995,Nott'mForest,ManchesterUnited,1,1,D
26/11/1995,Arsenal,Blackburn,0,0,D
25/11/1995,Chelsea,Tottenham,0,0,D
25/11/1995,Coventry,Wimbledon,3,3,D
25/11/1995,Everton,SheffieldWeds,2,2,D
25/11/1995,ManCity,AstonVilla,1,0,H
25/11/1995,Middlesbrough,Liverpool,2,1,H
25/11/1995,Newcastle,Leeds,2,1,H
25/11/1995,Southampton,Bolton,1,0,H
25/11/1995,WestHamUnited,QPR,1,0,H
22/11/1995,Chelsea,Bolton,3,2,H
22/11/1995,Coventry,ManchesterUnited,0,4,A
22/11/1995,Everton,QPR,2,0,H
22/11/1995,ManCity,Wimbledon,1,0,H
22/11/1995,WestHamUnited,Liverpool,0,0,D
21/11/1995,Arsenal,SheffieldWeds,4,2,H
21/11/1995,Middlesbrough,Tottenham,0,1,A
20/11/1995,Southampton,AstonVilla,0,1,A
19/11/1995,QPR,Coventry,1,1,D
18/11/1995,AstonVilla,Newcastle,1,1,D
18/11/1995,Blackburn,Nott'mForest,7,0,H
18/11/1995,Bolton,WestHamUnited,0,3,A
18/11/1995,Leeds,Chelsea,1,0,H
18/11/1995,Liverpool,Everton,1,2,A
18/11/1995,ManchesterUnited,Southampton,4,1,H
18/11/1995,SheffieldWeds,ManCity,1,1,D
18/11/1995,Tottenham,Arsenal,2,1,H
18/11/1995,Wimbledon,Middlesbrough,0,0,D
08/11/1995,Newcastle,Blackburn,1,0,H
06/11/1995,Nott'mForest,Wimbledon,4,1,H
05/11/1995,Everton,Blackburn,1,0,H
04/11/1995,Arsenal,ManchesterUnited,1,0,H
04/11/1995,Chelsea,SheffieldWeds,0,0,D
04/11/1995,Coventry,Tottenham,2,3,A
04/11/1995,ManCity,Bolton,1,0,H
04/11/1995,Middlesbrough,Leeds,1,1,D
04/11/1995,Newcastle,Liverpool,2,1,H
04/11/1995,Southampton,QPR,2,0,H
04/11/1995,WestHamUnited,AstonVilla,1,4,A
30/10/1995,Bolton,Arsenal,1,0,H
29/10/1995,Tottenham,Newcastle,1,1,D
28/10/1995,AstonVilla,Everton,1,0,H
28/10/1995,Blackburn,Chelsea,3,0,H
28/10/1995,Leeds,Coventry,3,1,H
28/10/1995,Liverpool,ManCity,6,0,H
28/10/1995,ManchesterUnited,Middlesbrough,2,0,H
28/10/1995,QPR,Nott'mForest,1,1,D
28/10/1995,SheffieldWeds,WestHamUnited,0,1,A
28/10/1995,Wimbledon,Southampton,1,2,A
22/10/1995,Everton,Tottenham,1,1,D
22/10/1995,Southampton,Liverpool,1,3,A
21/10/1995,Arsenal,AstonVilla,2,0,H
21/10/1995,Chelsea,ManchesterUnited,1,4,A
21/10/1995,Coventry,SheffieldWeds,0,1,A
21/10/1995,ManCity,Leeds,0,0,D
21/10/1995,Middlesbrough,QPR,1,0,H
21/10/1995,Newcastle,Wimbledon,6,1,H
21/10/1995,Nott'mForest,Bolton,3,2,H
21/10/1995,WestHamUnited,Blackburn,1,1,D
16/10/1995,Wimbledon,WestHamUnited,0,1,A
15/10/1995,SheffieldWeds,Middlesbrough,0,1,A
14/10/1995,AstonVilla,Chelsea,0,1,A
14/10/1995,Blackburn,Southampton,2,1,H
14/10/1995,Bolton,Everton,1,1,D
14/10/1995,Leeds,Arsenal,0,3,A
14/10/1995,Liverpool,Coventry,0,0,D
14/10/1995,ManchesterUnited,ManCity,1,0,H
14/10/1995,QPR,Newcastle,2,3,A
14/10/1995,Tottenham,Nott'mForest,0,1,A
02/10/1995,Southampton,WestHamUnited,0,0,D
01/10/1995,Everton,Newcastle,1,3,A
01/10/1995,ManchesterUnited,Liverpool,2,2,D
30/09/1995,Bolton,QPR,0,1,A
30/09/1995,Chelsea,Arsenal,1,0,H
30/09/1995,Coventry,AstonVilla,0,3,A
30/09/1995,Leeds,SheffieldWeds,2,0,H
30/09/1995,Middlesbrough,Blackburn,2,0,H
30/09/1995,Nott'mForest,ManCity,3,0,H
30/09/1995,Tottenham,Wimbledon,3,1,H
25/09/1995,QPR,Tottenham,2,3,A
24/09/1995,Newcastle,Chelsea,2,0,H
23/09/1995,Arsenal,Southampton,4,2,H
23/09/1995,AstonVilla,Nott'mForest,1,1,D
23/09/1995,Blackburn,Coventry,5,1,H
23/09/1995,Liverpool,Bolton,5,2,H
23/09/1995,ManCity,Middlesbrough,0,1,A
23/09/1995,SheffieldWeds,ManchesterUnited,0,0,D
23/09/1995,WestHamUnited,Everton,2,1,H
23/09/1995,Wimbledon,Leeds,2,4,A
17/09/1995,Nott'mForest,Everton,3,2,H
16/09/1995,Arsenal,WestHamUnited,1,0,H
16/09/1995,AstonVilla,Wimbledon,2,0,H
16/09/1995,Chelsea,Southampton,3,0,H
16/09/1995,Leeds,QPR,1,3,A
16/09/1995,Liverpool,Blackburn,3,0,H
16/09/1995,ManchesterUnited,Bolton,3,0,H
16/09/1995,Middlesbrough,Coventry,2,1,H
16/09/1995,Newcastle,ManCity,3,1,H
16/09/1995,SheffieldWeds,Tottenham,1,3,A
12/09/1995,Middlesbrough,Southampton,0,0,D
11/09/1995,WestHamUnited,Chelsea,1,3,A
10/09/1995,ManCity,Arsenal,0,1,A
09/09/1995,Blackburn,AstonVilla,1,1,D
09/09/1995,Bolton,Middlesbrough,1,1,D
09/09/1995,Coventry,Nott'mForest,1,1,D
09/09/1995,Everton,ManchesterUnited,2,3,A
09/09/1995,QPR,SheffieldWeds,0,3,A
09/09/1995,Southampton,Newcastle,1,0,H
09/09/1995,Tottenham,Leeds,2,1,H
09/09/1995,Wimbledon,Liverpool,1,0,H
30/08/1995,AstonVilla,Bolton,1,0,H
30/08/1995,Chelsea,Coventry,2,2,D
30/08/1995,Liverpool,QPR,1,0,H
30/08/1995,ManCity,Everton,0,2,A
30/08/1995,Newcastle,Middlesbrough,1,0,H
30/08/1995,Southampton,Leeds,1,1,D
30/08/1995,WestHamUnited,Tottenham,1,1,D
30/08/1995,Wimbledon,SheffieldWeds,2,2,D
29/08/1995,Arsenal,Nott'mForest,1,1,D
28/08/1995,Blackburn,ManchesterUnited,1,2,A
27/08/1995,SheffieldWeds,Newcastle,0,2,A
26/08/1995,Bolton,Blackburn,2,1,H
26/08/1995,Coventry,Arsenal,0,0,D
26/08/1995,Everton,Southampton,2,0,H
26/08/1995,Leeds,AstonVilla,2,0,H
26/08/1995,ManchesterUnited,Wimbledon,3,1,H
26/08/1995,Middlesbrough,Chelsea,2,0,H
26/08/1995,Nott'mForest,WestHamUnited,1,1,D
26/08/1995,QPR,ManCity,1,0,H
26/08/1995,Tottenham,Liverpool,1,3,A
23/08/1995,Coventry,ManCity,2,1,H
23/08/1995,Everton,Arsenal,0,2,A
23/08/1995,ManchesterUnited,WestHamUnited,2,1,H
23/08/1995,Nott'mForest,Chelsea,0,0,D
23/08/1995,QPR,Wimbledon,0,3,A
23/08/1995,SheffieldWeds,Blackburn,2,1,H
23/08/1995,Tottenham,AstonVilla,0,1,A
22/08/1995,Bolton,Newcastle,1,3,A
21/08/1995,Leeds,Liverpool,1,0,H
20/08/1995,Arsenal,Middlesbrough,1,1,D
19/08/1995,AstonVilla,ManchesterUnited,3,1,H
19/08/1995,Blackburn,QPR,1,0,H
19/08/1995,Chelsea,Everton,0,0,D
19/08/1995,Liverpool,SheffieldWeds,1,0,H
19/08/1995,ManCity,Tottenham,1,1,D
19/08/1995,Newcastle,Coventry,3,0,H
19/08/1995,Southampton,Nott'mForest,3,4,A
19/08/1995,WestHamUnited,Leeds,1,2,A
19/08/1995,Wimbledon,Bolton,3,2,H
14/05/1995,Chelsea,Arsenal,2,1,H
14/05/1995,Coventry,Everton,0,0,D
14/05/1995,Liverpool,Blackburn,2,1,H
14/05/1995,ManCity,QPR,2,3,A
14/05/1995,Newcastle,CrystalPalace,3,2,H
14/05/1995,Norwich,AstonVilla,1,1,D
14/05/1995,SheffieldWeds,Ipswich,4,1,H
14/05/1995,Southampton,Leicester,2,2,D
14/05/1995,Tottenham,Leeds,1,1,D
14/05/1995,WestHamUnited,ManchesterUnited,1,1,D
13/05/1995,Wimbledon,Nott'mForest,2,2,D
10/05/1995,ManchesterUnited,Southampton,2,1,H
10/05/1995,WestHamUnited,Liverpool,3,0,H
09/05/1995,Ipswich,Everton,0,1,A
09/05/1995,Leeds,CrystalPalace,3,1,H
09/05/1995,Tottenham,Coventry,1,3,A
08/05/1995,Blackburn,Newcastle,1,0,H
07/05/1995,ManchesterUnited,SheffieldWeds,1,0,H
06/05/1995,AstonVilla,Liverpool,2,0,H
06/05/1995,CrystalPalace,WestHamUnited,1,0,H
06/05/1995,Everton,Southampton,0,0,D
06/05/1995,Ipswich,Coventry,2,0,H
06/05/1995,Leeds,Norwich,2,1,H
06/05/1995,Leicester,Chelsea,1,1,D
06/05/1995,Nott'mForest,ManCity,1,0,H
06/05/1995,QPR,Tottenham,2,1,H
04/05/1995,Arsenal,Wimbledon,0,0,D
03/05/1995,AstonVilla,ManCity,1,1,D
03/05/1995,Everton,Chelsea,3,3,D
03/05/1995,Newcastle,Tottenham,3,3,D
03/05/1995,Southampton,CrystalPalace,3,1,H
03/05/1995,WestHamUnited,QPR,0,0,D
02/05/1995,Wimbledon,Liverpool,0,0,D
01/05/1995,Coventry,ManchesterUnited,2,3,A
30/04/1995,WestHamUnited,Blackburn,2,0,H
29/04/1995,Arsenal,Tottenham,1,1,D
29/04/1995,Chelsea,QPR,1,0,H
29/04/1995,CrystalPalace,Nott'mForest,1,2,A
29/04/1995,Everton,Wimbledon,0,0,D
29/04/1995,Leeds,AstonVilla,1,0,H
29/04/1995,Leicester,Ipswich,2,0,H
29/04/1995,ManCity,Newcastle,0,0,D
29/04/1995,Norwich,Liverpool,1,2,A
29/04/1995,Southampton,SheffieldWeds,0,0,D
19/04/1995,Blackburn,CrystalPalace,2,1,H
17/04/1995,AstonVilla,Arsenal,0,4,A
17/04/1995,Blackburn,ManCity,2,3,A
17/04/1995,Ipswich,WestHamUnited,1,1,D
17/04/1995,Liverpool,Leicester,2,0,H
17/04/1995,ManchesterUnited,Chelsea,0,0,D
17/04/1995,Newcastle,Leeds,1,2,A
17/04/1995,Nott'mForest,Coventry,2,0,H
17/04/1995,QPR,CrystalPalace,0,1,A
17/04/1995,SheffieldWeds,Everton,0,0,D
17/04/1995,Tottenham,Norwich,1,0,H
17/04/1995,Wimbledon,Southampton,0,2,A
15/04/1995,Arsenal,Ipswich,4,1,H
15/04/1995,Chelsea,AstonVilla,1,0,H
15/04/1995,Coventry,SheffieldWeds,2,0,H
15/04/1995,Leeds,Blackburn,1,1,D
15/04/1995,Leicester,ManchesterUnited,0,4,A
15/04/1995,Southampton,QPR,2,1,H
14/04/1995,CrystalPalace,Tottenham,1,1,D
14/04/1995,Everton,Newcastle,2,0,H
14/04/1995,ManCity,Liverpool,2,1,H
13/04/1995,WestHamUnited,Wimbledon,3,0,H
12/04/1995,Arsenal,Liverpool,0,1,A
12/04/1995,Chelsea,Southampton,0,2,A
12/04/1995,Norwich,Nott'mForest,0,1,A
11/04/1995,Ipswich,QPR,0,1,A
11/04/1995,Tottenham,ManCity,2,1,H
10/04/1995,Wimbledon,Chelsea,1,1,D
09/04/1995,Liverpool,Leeds,0,1,A
08/04/1995,Newcastle,Norwich,3,0,H
08/04/1995,Nott'mForest,WestHamUnited,1,1,D
08/04/1995,QPR,Arsenal,3,1,H
08/04/1995,SheffieldWeds,Leicester,1,0,H
05/04/1995,Leeds,Ipswich,4,0,H
05/04/1995,Leicester,Norwich,1,0,H
05/04/1995,Liverpool,Southampton,3,1,H
04/04/1995,CrystalPalace,AstonVilla,0,0,D
04/04/1995,QPR,Blackburn,0,1,A
02/04/1995,ManchesterUnited,Leeds,0,0,D
02/04/1995,Southampton,Tottenham,4,3,H
01/04/1995,Arsenal,Norwich,5,1,H
01/04/1995,Chelsea,Newcastle,1,1,D
01/04/1995,Coventry,QPR,0,1,A
01/04/1995,CrystalPalace,ManCity,2,1,H
01/04/1995,Everton,Blackburn,1,2,A
01/04/1995,Ipswich,AstonVilla,0,1,A
01/04/1995,Leicester,Wimbledon,3,4,A
01/04/1995,SheffieldWeds,Nott'mForest,1,7,A
22/03/1995,ManchesterUnited,Arsenal,3,0,H
22/03/1995,Nott'mForest,Leeds,3,0,H
22/03/1995,QPR,Chelsea,1,0,H
22/03/1995,Southampton,Newcastle,3,1,H
22/03/1995,Tottenham,Liverpool,0,0,D
21/03/1995,Wimbledon,ManCity,2,0,H
20/03/1995,Norwich,Ipswich,3,0,H
19/03/1995,Liverpool,ManchesterUnited,2,0,H
19/03/1995,Newcastle,Arsenal,1,0,H
18/03/1995,AstonVilla,WestHamUnited,0,2,A
18/03/1995,Blackburn,Chelsea,2,1,H
18/03/1995,Leeds,Coventry,3,0,H
18/03/1995,ManCity,SheffieldWeds,3,2,H
18/03/1995,Nott'mForest,Southampton,3,0,H
18/03/1995,QPR,Everton,2,3,A
18/03/1995,Tottenham,Leicester,1,0,H
18/03/1995,Wimbledon,CrystalPalace,2,0,H
15/03/1995,Everton,ManCity,1,1,D
15/03/1995,Leicester,Leeds,1,3,A
15/03/1995,ManchesterUnited,Tottenham,0,0,D
15/03/1995,QPR,Norwich,2,0,H
15/03/1995,Southampton,WestHamUnited,1,1,D
14/03/1995,CrystalPalace,SheffieldWeds,2,1,H
14/03/1995,Liverpool,Coventry,2,3,A
11/03/1995,Chelsea,Leeds,0,3,A
11/03/1995,Coventry,Blackburn,1,1,D
11/03/1995,Leicester,Nott'mForest,2,4,A
11/03/1995,SheffieldWeds,Wimbledon,0,1,A
11/03/1995,WestHamUnited,Norwich,2,2,D
08/03/1995,Blackburn,Arsenal,3,1,H
08/03/1995,ManCity,Chelsea,1,2,A
08/03/1995,Newcastle,WestHamUnited,2,0,H
08/03/1995,Norwich,SheffieldWeds,0,0,D
08/03/1995,Nott'mForest,Everton,2,1,H
08/03/1995,QPR,Leicester,2,0,H
08/03/1995,Tottenham,Ipswich,3,0,H
07/03/1995,Wimbledon,ManchesterUnited,0,1,A
06/03/1995,AstonVilla,Coventry,0,0,D
05/03/1995,Arsenal,WestHamUnited,0,1,A
05/03/1995,Chelsea,CrystalPalace,0,0,D
04/03/1995,AstonVilla,Blackburn,0,1,A
04/03/1995,Leeds,SheffieldWeds,0,1,A
04/03/1995,Leicester,Everton,2,2,D
04/03/1995,Liverpool,Newcastle,2,0,H
04/03/1995,ManchesterUnited,Ipswich,9,0,H
04/03/1995,Norwich,ManCity,1,1,D
04/03/1995,Nott'mForest,Tottenham,2,2,D
04/03/1995,Southampton,Coventry,0,0,D
04/03/1995,Wimbledon,QPR,1,3,A
28/02/1995,Ipswich,Newcastle,0,2,A
26/02/1995,QPR,Nott'mForest,1,1,D
25/02/1995,Blackburn,Norwich,0,0,D
25/02/1995,Coventry,Leicester,4,2,H
25/02/1995,CrystalPalace,Arsenal,0,3,A
25/02/1995,Everton,ManchesterUnited,1,0,H
25/02/1995,Ipswich,Southampton,2,1,H
25/02/1995,ManCity,Leeds,0,0,D
25/02/1995,Newcastle,AstonVilla,3,1,H
25/02/1995,SheffieldWeds,Liverpool,1,2,A
25/02/1995,Tottenham,Wimbledon,1,2,A
25/02/1995,WestHamUnited,Chelsea,1,2,A
22/02/1995,AstonVilla,Leicester,4,4,D
22/02/1995,Blackburn,Wimbledon,2,1,H
22/02/1995,Leeds,Everton,1,0,H
22/02/1995,ManCity,Ipswich,2,0,H
22/02/1995,Norwich,ManchesterUnited,0,2,A
21/02/1995,Arsenal,Nott'mForest,1,0,H
18/02/1995,Coventry,WestHamUnited,2,0,H
18/02/1995,SheffieldWeds,AstonVilla,1,2,A
13/02/1995,WestHamUnited,Everton,2,2,D
12/02/1995,Blackburn,SheffieldWeds,3,1,H
11/02/1995,Arsenal,Leicester,1,1,D
11/02/1995,AstonVilla,Wimbledon,7,1,H
11/02/1995,Chelsea,Tottenham,1,1,D
11/02/1995,CrystalPalace,Coventry,0,2,A
11/02/1995,Liverpool,QPR,1,1,D
11/02/1995,ManCity,ManchesterUnited,0,3,A
11/02/1995,Newcastle,Nott'mForest,2,1,H
11/02/1995,Norwich,Southampton,2,2,D
05/02/1995,Tottenham,Blackburn,3,1,H
04/02/1995,Coventry,Chelsea,2,2,D
04/02/1995,Everton,Norwich,2,1,H
04/02/1995,Ipswich,CrystalPalace,0,2,A
04/02/1995,Leicester,WestHamUnited,1,2,A
04/02/1995,ManchesterUnited,AstonVilla,1,0,H
04/02/1995,Nott'mForest,Liverpool,1,1,D
04/02/1995,QPR,Newcastle,3,0,H
04/02/1995,SheffieldWeds,Arsenal,3,1,H
04/02/1995,Southampton,ManCity,2,2,D
04/02/1995,Wimbledon,Leeds,0,0,D
01/02/1995,Blackburn,Leeds,1,1,D
01/02/1995,Newcastle,Everton,2,0,H
28/01/1995,Blackburn,Ipswich,4,1,H
25/01/1995,AstonVilla,Tottenham,1,0,H
25/01/1995,Chelsea,Nott'mForest,0,2,A
25/01/1995,CrystalPalace,ManchesterUnited,1,1,D
25/01/1995,ManCity,Leicester,0,1,A
25/01/1995,Newcastle,Wimbledon,2,1,H
25/01/1995,Norwich,Coventry,2,2,D
